id,nome,indirizzo,numero-civico,cap,quartiere,citta,geolocazione,telefono,fax,mobile,email,web,tipi,tipi-specifici,agenzia.intestazione,consolato.stato,consolato.console,consolato.pec,consolato.orari.giorni,consolato.orari.apertura,consolato.orari.chiusura,consolato.orari.note,accoglienza.stelle,accoglienza.camere,accoglienza.sale_meeting,accoglienza.residences,accoglienza.descrizione,accoglienza.direttore,accoglienza.gestione,divertimento-e-ristoro.cucina,divertimento-e-ristoro.orari.giorni,divertimento-e-ristoro.orari.apertura,divertimento-e-ristoro.orari.chiusura,divertimento-e-ristoro.orari.note,divertimento-e-ristoro.informazioni,luoghi-da-visitare.orari.giorni,luoghi-da-visitare.orari.apertura,luoghi-da-visitare.orari.chiusura,luoghi-da-visitare.orari.note,luoghi-da-visitare.orari.visite,luoghi-da-visitare.orari.servizi,luoghi-da-visitare.orari.prezzi,luoghi-da-visitare.informazioni_storiche,luoghi-da-visitare.note,luoghi-da-visitare.gestore.nome,luoghi-da-visitare.gestore.indirizzo,luoghi-da-visitare.gestore.cap,luoghi-da-visitare.gestore.localita,luoghi-da-visitare.gestore.mobile,luoghi-da-visitare.gestore.telefono,luoghi-da-visitare.gestore.fax,luoghi-da-visitare.gestore.email,luoghi-da-visitare.gestore.web,icon
149,Al Viandante,"Via Dante, 54",,90141,,Palermo,,,,3385954546,info@alviandante.com,http://www.alviandante.com,accoglienza,Bed and Breakfast,,,,,,,,,2,3,,,,Lorenza Di Dio,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
150,Alemar,"Viale Principe di Scalea, 52",,90151,,Palermo,,091/254349 - 091451484,,3357638205,,,accoglienza,Bed and Breakfast,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
151,Alla Falconara,"Via dei Francescani, 6",,90136,,Palermo,,091/730867,,3497593553,rinopi1@alice.it,,accoglienza,Bed and Breakfast,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
152,Alla Martorana,"Via Roma, 171",,90133,,Palermo,,091/842578,,3402443075,info@allamartorana.it,http://www.allamartorana.it,accoglienza,Bed and Breakfast,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
154,Alvorada,"Vicolo Catalano, 31",,90134,,Palermo,,091/20644,,3806855896 - 3394189434,alvorada@live.it,,accoglienza,Bed and Breakfast,,,,,,,,,3,5,,,,Adriano Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
155,Amari 58,"Via Emerico Amari, 58",,90139,,Palermo,,,,3287146507,info@bbamari58palermo.it,http://www.bbamari58palermo.it,accoglienza,Bed and Breakfast,,,,,,,,,3,,,,"Il Bed&Breakfast Amari 58 è un moderno ed accogliente B&B situato nella strada che congiunge il Porto a piazza Ruggero Settimo dove si trova il Teatro Politeama Garibaldi. Per la sua incantevole posizione, unica e privilegiata lo rende il luogo perfetto per trascorrere le proprie vacanze o soggiorni lavorativi vivendo la città piacevolmente a piedi, tra le numerose attrazioni culturali e monumenti; Presenti nei dintorni: bar, ristoranti ed i tradizionali mercati. Ha inoltre il grande vantaggio di essere vicinissimo alla fermata dei bus turistici e da quella della navetta da e verso l'aeroporto Appena ristrutturato e dotato di ogni comfort, Amari 58 si compone di 3 belle e comode stanze da letto con bagno in camera, TV, climatizzatore, connessione Wi-Fi, tutte prospicienti sulla Via Emerico Amari, la colazione è servita tutte le mattine in una accogliente e vivace sala colazione, offriamo latte, the, caffèš, succo di frutta, cereali, torte fatte in casa, pane, marmellate. Gestita direttamente dai proprietari la struttura offre un'ospitalità cordiale e pronta a soddisfare le vostre esigenze. A richiesta gratuitamente mettiamo a disposizione degli ospiti con bambini, lettino da campeggio, riduttore wc, scalda biberon, seggiolone per la pappa.",,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
156,Amelie,"Via Principe di Belmonte, 94",,90139,,Palermo,,091/35920,,3288654824,info@bb-amelie.it,http://www.bb-amelie.it,accoglienza,Bed and Breakfast,,,,,,,,,3,,,,"Tra il Teatro Politeama Garibaldi e il Teatro Massimo di Palermo troverete il salotto di Palermo, così i palermitani chiamano la via Principe di Belmonte. Una via pedonale che vi saprà coccolare con la sua eleganza: inizia, infatti, con un profumatissimo fioraio, continua con la deliziosa Caffetteria Spinnato, per poi lasciare spazio allo shopping più sfrenato, in un susseguirsi di negozi e di esercizi commerciali tra cui il B&b Amélie. La via è un porto sicuro di Palermo popolata da un brulicare di persone durante il giorno e lusingata dalle note del pianoforte della Caffetteria di sera. E' da questa via tranquilla, sicura, ben illuminata e pulita di Palermo che inizierà il vostro tour per il centro della città! - Composizione descrizione: Il b&b Amélie è dotato di 2 camere matrimoniali con bagno in camera 2 camere con bagno privato esterno 1 camera tripla con bagno privato esterno Il B&b ha quindi 5 camere e 5 bagni per un totale di 11 posti letto.",,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
158,Arbaria,"Via Giuseppe Lo Casto, 4",,90142,,Palermo - Addaura,,091/4284,,3939292222,arbaria@gmail.com,http://www.arbariabnb.it,accoglienza,Bed and Breakfast,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
160,Arte Palermo,"Vicolo Madonna del Cassaro, 7",,90133,,Palermo,,091/25780,,,marjolein_wortmann@hotmail.com,http://www.palermo-bed-and-breakfast.com,accoglienza,Bed and Breakfast,,,,,,,,,1,,,,"Artepalermo è un Bed&Breakfast situato nel cuore di Palermo, all'ultimo piano di un'antica casa popolare, sensa ascensore, a pochi passi dai mercati, negozi, ristoranti, monumenti e musei. Abiterete nella casa di un'artista e potrete visitarne il laboratorio.",,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
280,Porta di Castro 2,"Via Porta di Castro, 223",,90134,,Palermo,,091/025564,091/771577,328/2639433,bebportadicastro@gmail.com,http://www.bebportadicastro.it,accoglienza,Casa vacanze,,,,,,,,,1,6,,,2 trivani13,,,,,,,,,,,,,,,,,,,,,,,,,,,v_blue
279,Porta Carini,"via Giovanbattista Pagano, 3",,90134,,Palermo,,3476854034,091/84980,,portacarinivacanze@libero.it,http://www.casavacanzeportacarini.it,accoglienza,Casa vacanze,,,,,,,,,1,8,,,4 bivani,,,,,,,,,,,,,,,,,,,,,,,,,,,v_blue
277,Palazzo Gallo,via F.sco Guardione 77,,90139,,Palermo,,091/28309,091/23563,335/8452933,info@palazzogallo.com,http://www.palazzogallo.com,accoglienza,Casa vacanze,,,,,,,,,1,9,,,3 bivani,,,,,,,,,,,,,,,,,,,,,,,,,,,v_blue
276,Ex Locanda Termini,"Via Alessandro Paternostro, 16",,90133,,Palermo,,091/172748,091/817486,3897886893,exlocandatermini@libero.it,http://www.exlocandatermini.it,accoglienza,Casa vacanze,,,,,,,,,1,3,,,1 trivani,,,,,,,,,,,,,,,,,,,,,,,,,,,v_blue
281,Villa Cacace,"Via Armida, 5",,90129,,Palermo,,,,3939569440,fabricacace@tiscali.it,,accoglienza,Casa vacanze,,,,,,,,,1,13,,,3 trivani; 1 quadrivani,,,,,,,,,,,,,,,,,,,,,,,,,,,v_blue
278,Palazzo Prestipino,"Via San Nicolò all'Alberghieria, 4",,90134,,Palermo,,091/101172,,3296891100 - 3405379546,info@palazzoprestipino.it,http://www.palazzoprestipino.it,accoglienza,Casa vacanze,,,,,,,,,1,,,,5 bivani; 1 monovano,,,,,,,,,,,,,,,,,,,,,,,,,,,v_blue
275,Casa Orioles per vacanze,"Via alla piazza dei Tedeschi, 4",,90134,,Palermo,,091/526890,,335/6310867,contact@casaorioles.it,http://www.casaorioles.it,accoglienza,Casa vacanze,,,,,,,,,1,,,,2 bivani,,,,,,,,,,,,,,,,,,,,,,,,,,,v_blue
274,Alla Marina di Villa Igiea,"Cortile Trapani, 7-8-9",,90142,,Palermo,,091/851557,091/850224,,postmaster@bagliodicalabruca.it,http://www.bagliodicalabruca.it,accoglienza,Casa vacanze,,,,,,,,,1,,,,4 bivani,,,,,,,,,,,,,,,,,,,,,,,,,,,v_blue
111,Casa Orioles,"Via alla piazza dei Tedeschi, 4",,90134,,Palermo,,091/526890,,3356310867,contact@casaorioles.it,http://www.casaorioles.it,accoglienza,Affittacamere,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
128,Touristhouse Mondello,"Via Gallo, 31",,90151,,Palermo - Mondello,,091/841275,,3389762187,mondellobaglio@libero.it,http://www.mondellobaglio.com,accoglienza,Affittacamere,,,,,,,,,1,4,,,,Giosuè Corrao,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
127,Tonnara Bordonaro,"Via Bordonaro, 9",,90146,,Palermo,,091/372267,,3483361567,info@kursaalsrl.it - booking@kursaalsrl.it,http://www.kursaaltonnara.it,accoglienza,Affittacamere,,,,,,,,,1,4,,,,Alberto Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
126,Sky Sleeping,"Corso Finocchiaro Aprile, 140",,90138,,Palermo,,091/113581,,,booking@skysleeping.com,http://www.skysleeping.com,accoglienza,Affittacamere,,,,,,,,,3,,,,"benvenuti in Sky Sleeping Si tratta di una struttura ricettiva a 3 stelle situata in un panoramico attico di un palazzo anni '60, composto da 5 stanze (singole, doppie e triple) per un totale di n. 10 posti letto. Durante la stagione fredda saremo lieti di servirvi la colazione nella sala arancione, mentre in estate potrete fruire del panorama offerto dalla splendida terrazza antistante. Sky Sleeping si trova nella zona del Tribunale, proprio a due passi dal Teatro Massimo. Grazie alla posizione centrale del B&B raggiungerete a piedi tutti i posti di interesse turistico e folkloristico, come la maestosa Cattedrale, il Palazzo dei Normanni e la Cappella Palatina, sita all'interno del palazzo stesso, il Politeama, il Mercato delle Pulci, il Mercato del Capo, il variopinto Mercato della Vucciria e tanti altri posti e monumenti che renderanno il vostro soggiorno unico ed indimenticabile. Vi consigliamo, inoltre, di gustare alcune specialità della cucina siciliana e palermitana; non esitate, dunque, a soffermarvi in una delle molteplici pasticcerie, trattorie, rosticcerie e friggitorie che incontrerete camminando per le strade principali e per i vicoli del centro storico e che inebrieranno i vostri sensi con i profumi accattivanti della nostra gastronomia. Sky Sleeping è, inoltre, particolarmente indicato per quanti dovranno intrattenersi nel centro di Palermo per motivi di lavoro, poiché potranno raggiungere ogni destinazione con molta semplicità, sia a piedi che con i mezzi pubblici. Siamo a due passi dalle principali cliniche private palermitane. Clinica Macchiarella (150 mt), Clinica Demma (300 mt.) Clinica Noto (500 mt.) Clinica Orestano (500 mt.) Clinica Torina (500 mt.) Clinica Candela (700 mt.) Per tutti i nostri ospiti sarà possibile usufruire di un parcheggio convenzionato a pagamento all'interno dello stesso stabile.",,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
125,Seven Rooms,"Via Montalbo, 241",,90142,,Palermo,,091/61696,,,info@sevenrooms.it,http://www.sevenrooms.it/web/index_en.html,accoglienza,Affittacamere,,,,,,,,,2,6,,,,Sebastiano Quartararo,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
124,Roma Street,"Via Roma, 118",,90133,,Palermo,,091/920209,,3396301103,ctbpalermo@libero.it,,accoglienza,Affittacamere,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
123,Residenza Wagner,"Via Riccardo Wagner, 8",,90139,,Palermo,,091/824479,,,info@residenzawagner.com,http://www.residenzawagner.com,accoglienza,Affittacamere,,,,,,,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
122,Palazzo Savona,"Via Schioppettieri, 8",,90133,,Palermo,,091/114731,,3394056220 - 3401530435,info@palazzosavona.com,http://www.palazzosavona.com,accoglienza,Affittacamere,,,,,,,,,2,6,,,"Nel cuore del centro storico di Palermo, a pochi passi dai principali monumenti e luoghi di ritrovo della vita notturna, Palazzo Savona offre ai suoi ospiti una accoglienza amichevole ed informale all'interno di una antica dimora Liberty recentemente restaurata. Tutte le stanze, ampie e luminose sono dotate di climatizzazione, TV digitale terrestre, Internet wireless e balcone privato con sorprendente vista sulle vie del centro. Nella spaziosa sala comune è possibile vedere film, fermarsi a leggere un libro o semplicemente prendere un caffè.",,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
121,Palazzo Pantaleo,"Via Ruggero Settimo, 74 H",,90141,,Palermo,,091/25471,091/815608,3357006091,info@palazzopantaleo.it,http://www.palazzopantaleo.it,accoglienza,Affittacamere,,,,,,,,,3,6,,,"Palazzo Pantaleo è una comoda e accogliente dimora nel pieno centro cittadino che occupa il secondo piano di un palazzo, risalente alla metà dell'800, situato in una piazzetta adiacente alla via Ruggero Settimo, arteria principale della città , tra il Teatro Politeama e il Teatro Massimo, nel cuore della Palermo storica e dello shopping.",,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
120,Operà,"Via Principe di Belmonte, 102",,90139,,Palermo,,091/825946,,340/5547224,valenti100@libero.it,http://www.bedandbreakfastopera.com,accoglienza,Affittacamere,,,,,,,,,3,6,,,,Marco Valenti,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
119,Mondello Rooms,"Via Gallo, 31",,90151,,Palermo - Mondello,,091/841275,,3389762187,mondellobaglio@libero.it,http://www.mondellobaglio.com,accoglienza,Affittacamere,,,,,,,,,1,4,,,,Giosuè Corrao,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
118,Maison Landolina,"Via Rocco Pirri, 12",,90123,,Palermo,,091/169936,,330696732,info@dimorannulina.it,http://www.maisonlandolina.it,accoglienza,Affittacamere,,,,,,,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
117,La Locanda del Gagini,"Via Gagini, 111",,90133,,Palermo,,091/33878,,,info@lalocandadelgagini.it,http://www.lalocandadelgagini.it,accoglienza,Affittacamere,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
115,Dimora Annulina,"Via Rocco Pirri, 12",,90123,,Palermo,,091/169936 - 330696732,,,info@dimorannulina.it,,accoglienza,Affittacamere,,,,,,,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
114,Cortile Palermo,"Cortile Corrao, 2",,90138,,Palermo,,091/89084,,3403991402,cortilepalermo@virgilio.it,http://www.cortilepalermo.it,accoglienza,Affittacamere,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
109,Alla Kala,"Corso Vittorio Emanuele, 71",,90133,,Palermo,,091/434763,,,info@allakala.it,http://www.allakala.it,accoglienza,Affittacamere,,,,,,,,,3,5,,,,Maria Giambruno,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
14,A casa di amici 2,"Via Tunisi, 8",,90138,,Palermo,,091/84884,091/84884,328 3172205,santo@acasadiamici.com - info@acasadiamici.com,http://www.acasadiamici.com,accoglienza,Affittacamere,,,,,,,,,2,6,,,"A casa di amici B&B e Guesthouse! Le due strutture si trovano al centro della città di Palermo. Gli appartamenti, arredati come musei di arte contemporanea sono curati nei minimi dettagli e offrono il massimo del comfort. Le descrizione sono rilassanti, spaziose e pulite. Il design con cui sono arredate le rende uniche e differenti le une dalle altre. La sala relax con altissimi tetti a volta, è il luogo dove gli ospiti in un atmosfera sobria e affascinante possono incontrarsi e rilassarsi, leggere un libro, guardare la Tv, suonare diversi strumenti musicali, tra cui chitarra, percussioni e tanti altri. La ricca colazione viene servita al mattino dalle 8:30 alle 10:00 nella breakfast room. Inoltre a vostra disposizione vi è anche una zona cucina confortevole e ben organizzata dove potrete preparare i vostri piatti preferiti. La reception è in Via Volturno n°6 ed è organizzata in base all'orario d'arrivo da voi indicato al momento della prenotazione. Dopo il check-in vi assegneremo la camera in base alla soluzione da voi scelta e vi consegneremo le chiavi così da farvi sentire a casa lontani da casa. Le opzioni di vendita delle camere sono: *standard = bagno in comune - *deluxe = bagno esterno riservato - *superior = bagno in camera",Claudia Vitale,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
13,10 Serpotta,"Via Riolo, 10",,90139,,Palermo,,091/24823,091/24823,3667534105,info@bb10serpotta.com,http://www.bb10serpotta.com,accoglienza,Affittacamere,,,,,,,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
116,Kalamarina,"Via Bottai, 9",,90133,,Palermo,,091/609520,,,info@lacambusa.it,,accoglienza,Affittacamere,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
113,Centro Storico,"Vicolo San Carlo, 8",,90133,,Palermo,,091/176904,,3382243541,info@giardinodellalloro.it,http://www.giardinodellalloro.it,accoglienza,Affittacamere,,,,,,,,,2,,,,"Il B&B Centro Storico Hotel è la base ideale per i Vostri soggiorni a Palermo, che siate venuti per goderne delle bellezze artistiche e storiche offerte al turista o che Vi troviate a soggiornare per motivi di lavoro o studio. Tutti i principali luoghi della città sono raggiungibili in pochi minuti a piedi o con i mezzi pubblici. Il B&B si trova nel quartiere della Kalsa, al centro di un progetto di profondo rinnovamento, che ha riportato al centro storico attività commerciali, uffici, ristoranti e residenze di pregio. Offriamo ai nostri Ospiti un'accoglienza di elevato livello, comfort alberghiero, il calore e la cortesia di una famiglia abituata al contatto con i viaggiatori di tutto il mondo. Non riceviamo clienti, ma ospiti, che spesso ripartono dopo essere diventati nostri amici!",Donatella Petronio,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
112,Casa Riccio,"Via Giacomo Cusmano, 28",,90141,,Palermo,,091/00768,091/085694,3283199238 - 3339342245,casariccio@aruba.it,http://www.casariccio.com,accoglienza,Affittacamere,,,,,,,,,3,,,,"Casa Riccio si trova al centro della città a due passi dalla Via Libertà, il salotto commerciale di Palermo. Vicinissima ai Teatri Massimo e Politeama è ben servita dai mezzi pubblici. Offre un soggiorno confortevole ed economico per scoprire Palermo e la Sicilia. A pochi passi da Casa Riccio si trovano la fermata della Metropolitana Stazione Notabartolo e la fermata del Bus Shuttle Prestia e Comandè proveniente dall'aeroporto (fermate Piazza Mordini detta piazza Croci, e Piazza Castelnuovo Politeama). Casa Riccio si trova in un edificio fra i piu' alti della città e dalla sua terrazza si gode la vista più bella di Palermo.",,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
108,Al Baglio,"Via Gallo, 19",,90151,,Palermo - Mondello,,091/841275,,3389762187,mondellobaglio@libero.it,http://www.mondellobaglio.com,accoglienza,Affittacamere,,,,,,,,,1,3,,,"Al Baglio è un luminosissimo Bed & Breakfast situato nel cuore di Mondello a soli 50 metri dal mare e dalla piazza. In una cornice tipicamente mediterranea si inseriscono descrizione dotate di ogni comfort: aria condizionata, tv satellitare, asciugacapelli, minifrigo, cassette di sicurezza, postazione internet, collegamento wi-fi, palestra e biciclette. Bed and Breakfast a Palermo, nello splendido golfo di Mondello, per la tua vacanza in Sicilia.",Giosuè Corrao,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
110,B. 22 Palazzo Pantelleria,"Via Pantelleria, 22",,90133,,Palermo,,091/26214,,3393715863 - 3357908733,info@bb22.it,http://www.bb22.it,accoglienza,Affittacamere,,,,,,,,,3,,,,"BB22 un luogo unico e irripetibile: nel cuore del centro storico di Palermo, all'interno della foresteria di Palazzo Pantelleria, vi ritroverete in un'atmosfera molto particolare... un luogo di grande fascino, dove l'amore per il dettaglio e la passione per l'interior design si fondono in una calda accoglienza. BB22, un luogo speciale per visitare Palermo. Le camere, raffinate ed eleganti, offrono confort e stile. Sarete accolti da un'ospitalità tutta italiana nel cuore del centro storico di Palermo.",,,,,,,,,,,,,,,,,,,,,,,,,,,a_blue
104,Casa Marconi,"Via Monfenera, 140",,90128,,Palermo,,091/570611,,,info@casamarconi.it,http://www.casamarconi.it,accoglienza,Ostello,,,,,,,,,1,,,,"A poche centinaia di metri dalla Cattedrale, dal Palazzo Reale e da altri importanti siti storici, Casa Marconi è ideale per una vacanza comoda e libera. La prossimità della città universitaria e dei poli medici, della stazione metro Orleans collegata all'aeroporto Falcone e Borsellino, e delle fermate dei mezzi pubblici, consentono di muoversi con facilità e comodità. Per la tua prossima vacanza a Palermo scegli Casa Marconi che ti accoglierà con un soggiorno confortevole ed economico.",,,,,,,,,,,,,,,,,,,,,,,,,,,o_blue
103,Baia del Corallo,"Via Plauto, 27",,90147,,Palermo - Sferracavallo,,091/797807,,,arg.sicilia@aighostels.com,http://www.ostellopalermo.it,accoglienza,Ostello,,,,,,,,,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o_blue
289,Figlie di Sant'Anna,"Via D'Ossuna, 110",,90138,,Palermo,,091/516678 - 0916512700,,,,,accoglienza,Casa ferie,,,,,,,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f_blue
288,Centro Francescano di spiritualità S. Giovanni Battista,"Via al Convento di Baida, 43",,90136,,Palermo - Baida,,091/23595,,3394326296,cfsbaida@ofmsicilia.it,http://www.ofmsicilia.it,accoglienza,Casa ferie,,,,,,,,,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f_blue
290,Maria Immacolata,"Corso Re Ruggero, 2",,90134,,Palermo,,091/90227,,,istitutoi@alice.it,,accoglienza,Casa ferie,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f_blue
95,Orleans,"via Monfenera, 106",,90128,,Palermo,,091/688940,,,info@hotelorleans.it,,accoglienza,Residence,,,,,,,,,3,,,,1 monov.,,,,,,,,,,,,,,,,,,,,,,,,,,,r_blue
102,Torreata residence Hotel,"Via del Bersagliere, 21",,90143,,Palermo,,091/40049,,,info@torreata.it,http://www.torreata.it,accoglienza,Residence,,,,,,,,,3,,,,30 biv. 6 monov.,,,,,,,,,,,,,,,,,,,,,,,,,,,r_blue
101,Residenza d'Aragona,"Via Ottavio d'Aragona, 23/29",,90139,,Palermo,,091/622222,,,info@residenzadaragona.it,http://www.residenzadaragona.it,accoglienza,Residence,,,,,,,,,4,,,,16 biv. 4 monov.,,,,,,,,,,,,,,,,,,,,,,,,,,,r_blue
94,Nuvole Residenza ai Quattro Canti,"Via del Celso, 14",,90134,,Palermo,,091/831299,,388/8065358,info@nuvoleresidenza.it,http://www.nuvoleresidenza.it,accoglienza,Residence,,,,,,,,,3,,,,"All'interno del perimetro murario che i Fenici edificarono nel IV secolo a.C. per delimitare il primo nucleo della città, a pochi passi dai Quattro Canti, in via del Celso 14, c'è un piccolo palazzo con una bifora del '300 incastonata nel prospetto. Sui resti delle mura poderose del monastero del Gran Cancelliere distrutto nei bombardamenti dell'ultima guerra, crescono spontanei il sommacco, l'acacia e l'agave e, un tempo, anche un grande gelso ombreggiava la via. Nuvole Residenza si trova qui, alle spalle della Chiesa di Santa Ninfa dei Crociferi, in un magico angolo di quiete. Due grandi appartamenti, che formano un sistema di descrizione e suites, sono arredati con ironia, accostando sapientemente mobili di varia provenienza: mobili d'epoca, di design e mobili realizzati da artigiani di Palermo, su progettazione e ideazione di Gaetano Cipolla. Le camere e gli spazi comuni ospitano a rotazione parte della collezione d'arte moderna e contemporanea dell'Associazione Nuvole Galleria.",,,,,,,,,,,,,,,,,,,,,,,,,,,r_blue
